squirrel_id,grid,locx,locy,year,sex,survived,survived2,survived3,all_litters_fit,mast,social_survival,social_survival2,social_survival3,social_repro,age,std_soc_repro,std_soc_surv,std_soc_surv2,std_soc_surv3
4401,SU,20.6,4.2,1996,F,1,0,0.5,2,n,6.807312253,-2.470355731,2.168478261,1.349802372,1,0.087840358,-1.21319828,-1.037240896,-1.364362093
4439,SU,15.2,5.7,1996,F,1,0,0.5,1,n,13.84486166,-1.975296443,5.934782609,2.651185771,3,1.612919837,1.257840275,-0.200418051,1.161476238
4440,SU,15.9,3,1996,M,1,0,0.5,,n,11.13735178,-2.209486166,4.463932806,2.586956522,1,1.537650159,0.30717394,-0.596280355,0.175063971
4442,SU,11.9,2.9,1996,M,1,0,0.5,,n,12.2243083,-2.080039526,5.072134387,1.646245059,1,0.435238872,0.688828308,-0.377470389,0.582948922
4452,SU,9.3,3.8,1996,M,1,0,0.5,,n,12.00988142,-2.074110672,4.967885375,1.122529644,3,-0.178498503,0.61353831,-0.367448559,0.513035255
4476,SU,13,4.5,1996,F,1,0,0.5,0,n,13.46047431,-1.931818182,5.764328063,2.767786561,1,1.749563253,1.122873412,-0.126924627,1.047162421
4477,SU,11.5,8,1996,M,1,0,0.5,,n,13.28063241,-1.43083004,5.924901186,1.707509881,1,0.507034565,1.059726962,0.719920049,1.15484935
4541,SU,2.3,9.5,1996,M,1,0,0.5,,n,11.90118577,-1.382411067,5.259387352,0.470355731,4,-0.942775236,0.575372873,0.801764998,0.708528448
4603,SU,5.1,3.4,1996,F,1,0,0.5,0,n,12.03162055,-2.463438735,4.784090909,0.767786561,2,-0.594218726,0.621171397,-1.025548761,0.389775139
4606,SU,3.5,5.2,1996,M,1,0,0.5,,n,13.06027668,-2.17687747,5.441699605,0.658102767,3,-0.722756176,0.982355213,-0.541160287,0.83079453
4607,SU,6,14,1996,F,1,0,0.5,0,n,9.451581028,-1.499011858,3.976284585,0.817193676,1,-0.536318973,-0.284737289,0.604668998,-0.151972948
4615,SU,2.2,7.6,1996,M,1,0,0.5,,n,12.12450593,-1.554347826,5.285079051,0.489130435,3,-0.92077333,0.653785498,0.511131914,0.725758357
4640,SU,17.8,0,1996,F,1,0,0.5,0,n,6.305335968,-2.389328063,1.958003953,1.336956522,1,0.072786422,-1.389453206,-0.90027588,-1.505514806
4642,SU,7.2,11.2,1996,F,1,0,0.5,0,n,12.25592885,-1.313241107,5.471343874,1.004940711,3,-0.316299914,0.699930981,0.918686354,0.850675194
4727,SU,14,5.5,1996,F,1,0,0.5,0,n,14.58102767,-1.799407115,6.390810277,3.670948617,1,2.807970727,1.51632437,0.096896254,1.467307115
4901,SU,18,4,1996,F,1,0,0.5,0,n,10.13537549,-3.111660079,3.511857708,3.109683794,1,2.150229539,-0.044641996,-2.121268894,-0.46343668
4910,SU,16.3,5,1996,M,1,0,0.5,,n,12.43774704,-2.27173913,5.083003953,3.35770751,4,2.440886297,0.763771348,-0.701509575,0.590238499
4912,SU,11,6.5,1996,M,1,0,0.5,,n,13.01778656,-1.711462451,5.653162055,1.58201581,3,0.359969194,0.967435997,0.245553406,0.972609932
5110,SU,13,7,1996,F,1,0,0.5,0,n,14.10573123,-1.613636364,6.246047431,2.183794466,1,1.065188179,1.349437324,0.410913609,1.370223207
5228,SU,8.6,8.8,1996,F,1,0,0.5,0,n,13.09090909,-1.429841897,5.830533597,1.145256917,1,-0.151864617,0.993110927,0.721590354,1.09156257
5250,SU,13.9,7.5,1996,M,1,0,0.5,,n,14.00988142,-1.592885375,6.208498024,2.301383399,3,1.20298959,1.315782348,0.445990016,1.345041033
5350,SU,14.8,6.1,1996,F,1,0,0.5,0,n,14.17193676,-1.860671937,6.155632411,3.441699605,1,2.539315876,1.372683544,-0.006662661,1.309587183
5361,SU,7.2,5.5,1996,M,1,0,0.5,,n,12.20454545,-2.071146245,5.066699605,0.916996047,2,-0.419361474,0.681889138,-0.362437644,0.579304134
5411,SU,6.9,8.1,1996,M,1,0,0.5,,n,13.17193676,-1.703557312,5.734189723,0.885375494,1,-0.456417315,1.021561526,0.258915847,1.026950413
5499,SU,14,9,1996,M,1,0,0.5,,n,12.68873518,-1.328063241,5.680335968,1.874505929,1,0.702735729,0.851898811,0.893631777,0.990833874
5500,SU,16,8.5,1996,M,1,0,0.5,,n,11.00098814,-1.732213439,4.634387352,1.875494071,1,0.703893724,0.259293665,0.210476999,0.289377787
5666,SU,19.7,11.1,1996,M,1,0,0.5,,n,4.883399209,-0.894268775,1.994565217,0.958498024,1,-0.370725682,-1.888726511,1.626895708,-1.48099532
2795,SU,0,0,1996,F,0,-1,-0.5,0,n,5.143280632,-2.733201581,1.205039526,0.58201581,2,-0.811921795,-1.797476421,-1.481542048,-2.010483665
3126,SU,0,0,1996,F,0,-1,-0.5,0,n,5.143280632,-2.733201581,1.205039526,0.58201581,3,-0.811921795,-1.797476421,-1.481542048,-2.010483665
3283,SU,17.5,6,1996,F,1,0,0.5,0,n,10.33300395,-2.750988142,3.791007905,2.592885375,1,1.544598129,0.024749708,-1.51160754,-0.276227097
4942,SU,-2,18.5,1996,F,1,0,0.5,0,n,3.365612648,-0.979249012,1.193181818,0.083003953,1,-1.396709295,-2.421654793,1.483249471,-2.018435931
5001,SU,-1,18,1996,F,1,0,0.5,0,n,4.210474308,-1.291501976,1.459486166,0.115612648,1,-1.358495458,-2.125005261,0.955433065,-1.839841301
3248,KL,2,4,1997,F,0,-1,-0.5,0,n,14.48221344,-0.890316206,6.795948617,5.613636364,1,-0.191319463,1.088874451,0.386266283,1.271288089
3305,KL,5,1.3,1997,M,0,-1,-0.5,,n,12.36363636,-0.781620553,5.791007905,5.707509881,4,-0.143722216,0.361136101,0.636260583,0.505784962
3405,KL,0,14,1997,F,0,-1,-0.5,1,n,8.761857708,-0.32312253,4.219367589,4.958498024,4,-0.52349815,-0.876086981,1.690781997,-0.691395691
3441,KL,9.2,4.9,1997,F,0,-1,-0.5,0,n,13.27272727,-0.833003953,6.21986166,7.076086957,2,0.550195554,0.673411885,0.518081459,0.832459846
3482,KL,4,7,1997,M,0,-1,-0.5,,n,16.02865613,-0.963438735,7.532608696,8.572134387,5,1.308745375,1.620082715,0.218088298,1.832431237
3496,KL,10.2,9,1997,M,0,-1,-0.5,,n,12.13043478,-0.65513834,5.737648221,7.217391304,5,0.621841937,0.281030573,0.927163042,0.465138778
3503,KL,8.3,6.2,1997,M,1,0,0.5,,n,13.30039526,-1.764822134,5.767786561,7.570158103,5,0.800707384,0.682915931,-1.6250515,0.488096345
3507,KL,11.5,10,1997,M,1,0,0.5,,n,9.776679842,-1.191699605,4.292490119,6.300395257,6,0.15689198,-0.527492165,-0.306899733,-0.635695366
3521,KL,4.5,5.6,1997,M,1,0,0.5,,n,14.64031621,-1.95256917,6.343873518,8.090909091,6,1.064746853,1.143183283,-2.056859838,0.926924588
3525,KL,2.3,13.7,1997,F,1,0,0.5,0,n,10.31225296,-0.931818182,4.690217391,7.390316206,6,0.709521078,-0.343520996,0.290813913,-0.332730755
3616,KL,17,2,1997,F,1,0,0.5,1,n,4.89229249,-0.295454545,2.298418972,2.193675889,3,-1.925362351,-2.205295647,1.75441691,-2.154658307
3618,KL,5.7,2.8,1997,F,1,0,0.5,0,n,13.51482213,-1.7243083,5.895256917,7.206521739,6,0.616330677,0.756572285,-1.531871806,0.585195562
3647,KL,8.8,10.9,1997,M,1,0,0.5,,n,12.47332016,-1.083003953,5.695158103,9.476284585,5,1.767182024,0.398812853,-0.056905432,0.432772372
3674,KL,6,6.5,1997,F,1,0,0.5,2,n,14.97233202,-1.670948617,6.6506917,7.300395257,3,0.663927925,1.257231831,-1.409147331,1.160640145
3700,KL,3.5,9.5,1997,F,1,0,0.5,1,n,15.11857708,-1.227272727,6.945652174,8.893280632,4,1.471578065,1.3074675,-0.38871605,1.385323216
3719,KL,3,2.5,1997,M,1,0,0.5,,n,12.00098814,-1.714426877,5.143280632,5.273715415,4,-0.363671603,0.236565217,-1.509145052,0.012385453
3749,KL,7.3,1.5,1997,M,1,0,0.5,,n,12.06719368,-1.302371542,5.382411067,6.166007905,3,0.088752763,0.259307041,-0.561439385,0.194540573
3750,KL,11.5,0.5,1997,F,1,0,0.5,1,n,8.553359684,-0.646245059,3.953557312,5.299407115,5,-0.350644987,-0.947706753,0.947617121,-0.893873903
3783,KL,-0.2,15,1997,F,1,0,0.5,1,n,6.488142292,-1.253952569,2.617094862,4.367588933,4,-0.823110299,-1.657115873,-0.450078287,-1.911910265
3927,KL,1.1,10.5,1997,F,1,0,0.5,0,n,12.95454545,-0.962450593,5.996047431,7.008893281,2,0.516125945,0.564115361,0.220360974,0.661971686
4134,KL,0,6.9,1997,M,1,0,0.5,,n,13.76482213,-1.048418972,6.358201581,6.072134387,2,0.041155515,0.842448125,0.022638209,0.937838841
4187,KL,8,15,1997,F,1,0,0.5,0,n,7.876482213,-0.522727273,3.67687747,5.833992095,2,-0.079591187,-1.180216441,1.231701554,-1.104631893
4227,KL,2,8.5,1997,F,1,0,0.5,0,n,14.90612648,-1.270750988,6.817687747,7.518774704,2,0.774654154,1.234490007,-0.48871377,1.287847646
4245,KL,6,15,1997,F,1,0,0.5,1,n,8.699604743,-0.574110672,4.062747036,5.750988142,5,-0.121677175,-0.897471083,1.11352243,-0.810699768
4273,KL,16.1,0.5,1997,F,1,0,0.5,0,n,5.41798419,-0.307312253,2.555335968,3.353754941,2,-1.337160574,-2.02471878,1.727144804,-1.958954459
4296,KL,9.5,1,1997,M,1,0,0.5,,n,11.00395257,-0.910079051,5.046936759,6.961462451,2,0.492076809,-0.105919855,0.340812773,-0.06100349
4309,KL,15,5,1997,F,1,0,0.5,0,n,6.709486166,-0.531620553,3.088932806,3.471343874,5,-1.277538759,-1.581083508,1.211247475,-1.552492622
4347,KL,1.3,3.5,1997,M,1,0,0.5,,n,12.68873518,-1.780632411,5.454051383,4.942687747,4,-0.531514529,0.472808637,-1.661414308,0.249111838
4417,KL,12,10,1997,M,1,0,0.5,,n,9.147233202,-1.035573123,4.05583004,5.589920949,1,-0.203344031,-0.743709202,0.05218299,-0.815968718
4428,KL,5,14.6,1997,F,1,0,0.5,1,n,9.413043478,-0.654150198,4.37944664,6.376482213,4,0.195470802,-0.652402478,0.929435718,-0.56945714
4429,KL,0.5,6.7,1997,F,1,0,0.5,0,n,14.37747036,-1.184782609,6.596343874,6.249011858,2,0.13083875,1.05289485,-0.290991005,1.119241254
4430,KL,0.1,1,1997,F,1,0,0.5,0,n,9.805335968,-0.860671937,4.472332016,3.408102767,2,-1.309604273,-0.517648689,0.454446546,-0.498702672
4465,KL,1,5.5,1997,F,1,0,0.5,1,n,14.5,-1.498023715,6.500988142,5.001976285,4,-0.501453109,1.094984195,-1.011429126,1.046605018
4467,KL,7.8,9,1997,F,1,0,0.5,1,n,13.35671937,-1.371541502,5.992588933,8.185770751,2,1.112845124,0.702263453,-0.720526667,0.659337212
4486,KL,5,9.5,1997,F,1,0,0.5,2,n,15.04150198,-1.250988142,6.895256917,9.232213439,4,1.64342918,1.280991945,-0.443260261,1.346935154
4535,KL,7.1,10.5,1997,M,1,0,0.5,,n,13.47628458,-1.080039526,6.19812253,9.548418972,1,1.803756752,0.743334507,-0.050087406,0.81590029
4558,KL,2.4,5.5,1997,M,1,0,0.5,,n,14.49011858,-1.887351779,6.301383399,6.650197628,4,0.334254356,1.091589893,-1.906863257,0.894558182
4569,KL,10,5,1997,F,1,0,0.5,1,n,11.42885375,-1.772727273,4.828063241,5.683794466,4,-0.155746784,0.040035131,-1.643232904,-0.227728114
4573,KL,3.6,7,1997,F,1,0,0.5,0,n,15.00592885,-1.969367589,6.518280632,8.229249012,2,1.134890165,1.268772457,-2.095495321,1.059777392
4596,KL,7,5,1997,F,1,0,0.5,0,n,13.92094862,-1.641304348,6.139822134,7.723320158,1,0.878366051,0.896078097,-1.340967068,0.77149057
4608,KL,1.5,9.9,1997,F,1,0,0.5,0,n,14.08102767,-1.013833992,6.533596838,7.402173913,2,0.715533362,0.95106579,0.10218185,1.071444352
4686,KL,9.1,2.6,1997,M,1,0,0.5,,n,12.09189723,-1.26284585,5.414525692,7.306324111,5,0.666934067,0.267792796,-0.470532366,0.219003554
4697,KL,5,3.5,1997,F,1,0,0.5,2,n,13.95652174,-1.711462451,6.122529644,5.35770751,2,-0.321084591,0.908297584,-1.502327025,0.758318196
4704,KL,0,4.7,1997,F,1,0,0.5,0,n,13.39031621,-1.221343874,6.084486166,5.093873518,4,-0.454857909,0.713804079,-0.375079997,0.729338972
4712,KL,0.4,12,1997,M,1,0,0.5,,n,10.3013834,-1.066205534,4.617588933,6.416007905,2,0.215511749,-0.347254728,-0.018269949,-0.388054727
4713,KL,10.1,11,1997,F,1,0,0.5,3,n,10.82905138,-1.117588933,4.855731225,5.33201581,2,-0.334111207,-0.165999001,-0.136449073,-0.206652315
4722,KL,8,12,1997,F,1,0,0.5,2,n,11.96047431,-0.851778656,5.554347826,6.889328063,2,0.455502082,0.222648579,0.474900625,0.32551161
4735,KL,10,2,1997,F,1,0,0.5,2,n,11.53063241,-1.028656126,5.250988142,5.389328063,2,-0.305051834,0.074996442,0.068091718,0.094430528
4774,KL,13.5,0.5,1997,F,1,0,0.5,2,n,6.982213439,-0.475296443,3.253458498,3.348814229,2,-1.339665693,-1.487400772,1.340789976,-1.427166888
4776,KL,2.1,15,1997,F,1,0,0.5,0,n,8.299407115,-0.84486166,3.727272727,5.808300395,1,-0.092617802,-1.034940315,0.490809354,-1.066243831
4810,KL,15.1,6.2,1997,F,1,0,0.5,0,n,6.532608696,-0.531620553,3.000494071,3.283596838,1,-1.372733254,-1.641841514,1.211247475,-1.619859908
4816,KL,4.9,10.9,1997,M,1,0,0.5,,n,13.91501976,-1.007905138,6.453557312,10.4229249,4,2.247162691,0.894041516,0.115817903,1.010475077
4819,KL,6.8,6.9,1997,F,1,0,0.5,0,n,14.58399209,-1.568181818,6.507905138,9.356719368,1,1.706558162,1.123835762,-1.172789084,1.051873968
4826,KL,10,14,1997,F,1,0,0.5,1,n,7.644268775,-0.556324111,3.543972332,5.076086957,2,-0.463876335,-1.259982538,1.154430588,-1.205870999
4892,KL,12,8,1997,M,1,0,0.5,,n,9.402173913,-1.16798419,4.117094862,5.147233202,4,-0.427802631,-0.656136211,-0.252355522,-0.769300877
4906,KL,6,0.9,1997,F,1,0,0.5,1,n,11.06521739,-1.693675889,4.685770751,4.566205534,2,-0.722404543,-0.084875183,-1.461418867,-0.336117937
4950,KL,1,8,1997,M,1,0,0.5,,n,14.48616601,-1.156126482,6.665019763,6.643280632,2,0.330747191,1.090232172,-0.225083416,1.171554398
4996,KL,5.4,8.5,1997,F,1,0,0.5,2,n,14.95849802,-1.498023715,6.730237154,9.02173913,2,1.536711141,1.252479808,-1.011429126,1.221233067
5020,KL,10,1,1997,F,1,0,0.5,1,n,10.77075099,-0.855731225,4.957509881,6.166996047,4,0.089253786,-0.186025383,0.465809924,-0.129123483
5241,KL,15,1.2,1997,M,1,0,0.5,,n,6.586956522,-0.395256917,3.095849802,4.276679842,4,-0.869204476,-1.623172852,1.524876688,-1.547223672
5317,KL,2.6,10.5,1997,M,1,0,0.5,,n,14.56719368,-1.037549407,6.764822134,9.300395257,2,1.677999813,1.118065448,0.047637639,1.247577815
5418,KL,2.5,0,1997,F,1,0,0.5,0,n,8.745059289,-1.046442688,3.8493083,3.498023715,1,-1.26401112,-0.881857294,0.02718356,-0.973284503
5461,KL,7.7,0,1997,F,1,0,0.5,0,n,9.798418972,-0.998023715,4.400197628,5.055335968,1,-0.474397831,-0.5200247,0.138544657,-0.553650291
5501,KL,10.3,6.5,1997,M,1,0,0.5,,n,11.21541502,-1.557312253,4.829051383,6.386363636,2,0.200481039,-0.033281792,-1.147789653,-0.226975407
6230,KL,3.2,12,1997,F,1,0,0.5,2,n,11.96047431,-0.923913043,5.518280632,5.768774704,3,-0.112658749,0.222648579,0.308995317,0.2980378
6230,KL,3.2,12,1997,F,1,0,0.5,2,n,11.96047431,-0.923913043,5.518280632,5.768774704,3,-0.112658749,0.222648579,0.308995317,0.2980378
3524,KL,-7,11,1997,F,1,0,0.5,1,n,3.26284585,-0.28458498,1.489130435,1.641304348,3,-2.205434577,-2.765016048,1.77941634,-2.771125427
3720,KL,-1.5,8,1997,F,1,0,0.5,2,n,10.4743083,-0.763833992,4.855237154,3.795454545,4,-1.113202998,-0.287854443,0.677168741,-0.207028668
3801,KL,-2,1,1997,F,1,0,0.5,1,n,8.121541502,-0.587944664,3.766798419,2.166007905,3,-1.939391014,-1.096037751,1.081704974,-1.036135546
3811,KL,-3,0,1997,F,1,0,0.5,0,n,6.153162055,-0.43972332,2.856719368,2.453557312,4,-1.793593129,-1.772182711,1.422606293,-1.729378792
4100,KL,0,0,1997,F,1,0,0.5,0,n,8.505928854,-0.733201581,3.886363636,2.973320158,1,-1.530054684,-0.963999403,0.747621681,-0.945057986
4108,KL,6,3,1997,F,1,0,0.5,0,n,13.66600791,-1.665019763,6.000494071,7.246047431,6,0.636371623,0.808505105,-1.395511279,0.665358868
4154,KL,-1,3,1997,F,1,0,0.5,0,n,10.98913043,-0.896245059,5.046442688,3.840909091,2,-1.09015591,-0.111011308,0.37263023,-0.061379843
4453,KL,-1,4,1997,F,1,0,0.5,0,n,11.92391304,-0.942687747,5.490612648,4.149209486,2,-0.933836528,0.210089661,0.265814483,0.276962001
4472,KL,-2.5,5,1997,F,1,0,0.5,0,n,9.636363636,-0.672924901,4.481719368,3.725296443,4,-1.148775678,-0.575691253,0.886254884,-0.491551955
4705,KL,-1.5,6,1997,F,1,0,0.5,0,n,11.6027668,-0.816205534,5.393280632,4.874505929,2,-0.566085161,0.099774846,0.556716942,0.202820351
4870,KL,8,12,1997,F,1,0,0.5,0,n,11.96047431,-0.851778656,5.554347826,8.889328063,2,1.46957397,0.222648579,0.474900625,0.32551161
3277,SU,3.9,18.1,1997,F,0,-1,-0.5,0,n,6.055335968,-0.942687747,2.556324111,1.259881423,1,-1.601885345,-1.398546752,1.065479478,-1.043609876
3283,SU,17.8,6,1997,F,0,-1,-0.5,0,n,9.68972332,-2.635375494,3.527173913,4.65513834,2,0.829507052,-0.060967309,-0.97771883,-0.349014199
3307,SU,18,1,1997,M,0,-1,-0.5,,n,6.078063241,-2.48715415,1.795454545,3.125494071,2,-0.265893248,-1.390182334,-0.798804792,-1.587974936
3334,SU,8.6,14,1997,F,0,-1,-0.5,0,n,10.13636364,-2.090909091,4.022727273,2.272727273,4,-0.876571839,0.103411676,-0.320507932,0.005530058
3335,SU,14.5,4.6,1997,F,0,-1,-0.5,1,n,12.88043478,-2.230237154,5.325098814,4.756916996,4,0.902392214,1.113324159,-0.488687127,0.937313368
3388,SU,8.5,10.5,1997,M,0,-1,-0.5,,n,12.43873518,-2.131422925,5.153656126,3.455533597,4,-0.029547189,0.950763526,-0.369411102,0.814654488
3399,SU,2.5,15,1997,F,0,-1,-0.5,0,n,8.603754941,-1.030632411,3.786561265,1.916996047,2,-1.131316095,-0.460640992,0.959323816,-0.163435201
3420,SU,19.3,1.1,1997,F,0,-1,-0.5,0,n,5.479249012,-2.339920949,1.569664032,2.663043478,4,-0.597060781,-1.610566549,-0.621083515,-1.749517035
3423,SU,17,4,1997,F,0,-1,-0.5,2,n,10.31916996,-2.969367589,3.674901186,3.738142292,4,0.17283297,0.170690686,-1.380871794,-0.243322541
3426,SU,11,15,1997,M,0,-1,-0.5,,n,7.584980237,-1.56027668,3.012351779,1.559288538,1,-1.387475596,-0.835585094,0.320004322,-0.717344324
3466,SU,0.5,3,1997,M,0,-1,-0.5,,n,9.270750988,-0.391304348,4.43972332,3.567193676,7,0.050414203,-0.215163525,1.731039697,0.303870389
3489,SU,11,1.7,1997,M,0,-1,-0.5,,n,9.826086957,-1.290513834,4.267786561,5.146245059,6,1.181195649,-0.010780805,0.64562787,0.180858025
3491,SU,8.5,12,1997,F,0,-1,-0.5,0,n,11.32114625,-2.420948617,4.450098814,3.032608696,2,-0.332409804,0.539452392,-0.718889855,0.311293549
3498,SU,20.5,7.5,1997,M,0,-1,-0.5,,n,6.037549407,-1.627470356,2.205039526,2.205533597,4,-0.924690198,-1.405092818,0.238896625,-1.294936861
3501,SU,5.3,1.5,1997,M,1,0,0.5,,n,10.77075099,-0.964426877,4.903162055,5.933794466,3,1.745171126,0.336888023,1.039238753,0.635438199
3522,SU,7.5,16,1997,F,1,0,0.5,0,n,7.901185771,-1.999011858,2.951086957,2.226284585,2,-0.909830117,-0.719210591,-0.209581229,-0.761176316
3526,SU,5.4,4.5,1997,F,1,0,0.5,0,n,13.37648221,-1.193675889,6.091403162,5.595849802,3,1.503164083,1.295886661,0.762518375,1.48556675
3598,SU,14.9,2.2,1997,M,1,0,0.5,,n,9.056324111,-2.733201581,3.161561265,4.891304348,2,0.998628932,-0.294079985,-1.095802094,-0.610592215
3604,SU,6.5,1.2,1997,F,1,0,0.5,2,n,9.950592885,-1.051383399,4.449604743,3.803359684,2,0.219536084,0.035041656,0.934275851,0.310940065
3609,SU,3.7,6.4,1997,M,1,0,0.5,,n,13.85177866,-1.146245059,6.352766798,4.574110672,3,0.771481971,1.470812085,0.819770867,1.672559683
3660,SU,3.2,11.9,1997,F,1,0,0.5,0,n,11.16501976,-1.5,4.832509881,3.543478261,2,0.033431252,0.481992481,0.392762697,0.584890014
3703,SU,11.9,10,1997,F,1,0,0.5,0,n,11,-2.081027668,4.459486166,2.670948617,2,-0.591399797,0.421259537,-0.308580329,0.318009742
3709,SU,13.1,2,1997,F,1,0,0.5,2,n,9.20256917,-2.355731225,3.423418972,3.37944664,4,-0.084034154,-0.240256778,-0.640167679,-0.423245798
3717,SU,0.5,10.3,1997,F,1,0,0.5,2,n,8.954545455,-0.93972332,4.007411067,2.346837945,3,-0.823500119,-0.331538028,1.069057759,-0.00542794
3718,SU,2.6,10.7,1997,M,1,0,0.5,,n,12.00494071,-1.254940711,5.375,4.751976285,2,0.898854099,0.791112254,0.688567239,0.973015232
3721,SU,1.5,6.6,1997,F,1,0,0.5,0,n,11.75889328,-0.975296443,5.391798419,4.070158103,2,0.410594275,0.700558344,1.02611839,0.985033682
3794,SU,3.4,1.1,1997,M,1,0,0.5,,n,9.66798419,-0.881422925,4.393280632,5.255928854,2,1.259741795,-0.068968056,1.139430614,0.270642912
3795,SU,4,7.7,1997,M,1,0,0.5,,n,14.39525692,-1.248023715,6.573616601,4.967391304,2,1.053115898,1.670830762,0.696916561,1.830566944
3820,SU,18.9,7.9,1997,F,1,0,0.5,0,n,6.914031621,-2.660079051,2.126976285,2.855731225,4,-0.459074309,-1.082517242,-1.007537836,-1.350787303
4078,SU,4.9,3,1997,F,1,0,0.5,0,n,12.36264822,-1.06027668,5.651185771,6.087944664,2,1.855560304,0.922760911,0.923541008,1.17061268
4091,SU,7.5,14.5,1997,F,1,0,0.5,0,n,9.416996047,-2.660079051,3.378458498,2.444664032,2,-0.753445449,-0.161340318,-1.007537836,-0.455412824
4235,SU,4,8.8,1997,F,1,0,0.5,0,n,14.35079051,-1.311264822,6.519762846,5.649209486,2,1.541375722,1.654465598,0.620579905,1.792037209
4244,SU,9.3,2.3,1997,F,1,0,0.5,2,n,9.982213439,-1.796442688,4.092885375,3.710474308,2,0.153019528,0.046679106,0.034934622,0.055724758
4254,SU,6.3,16,1997,F,1,0,0.5,1,n,8.097826087,-1.913043478,3.092391304,1.374505929,4,-1.519801085,-0.646840197,-0.105811087,-0.660079947
4257,SU,10,13.9,1997,F,1,0,0.5,0,n,8.307312253,-3.096837945,2.605237154,1.959486166,1,-1.100888309,-0.569742089,-1.534737866,-1.008614979
4272,SU,1.4,4.7,1997,F,1,0,0.5,1,n,10.42193676,-1.184782609,4.618577075,3.197628458,4,-0.214236774,0.208512399,0.773253217,0.431831527
4285,SU,5.3,6.2,1997,M,1,0,0.5,,n,13.81818182,-1.299407115,6.259387352,4.571146245,2,0.769359102,1.458447295,0.634893028,1.605751244
4302,SU,7,9.3,1997,M,1,0,0.5,,n,13.08695652,-2.185770751,5.450592885,4.109683794,5,0.438899193,1.189331257,-0.435012916,1.027098255
4312,SU,2.5,1.2,1997,F,1,0,0.5,2,n,9.456521739,-0.913043478,4.27173913,2.79743083,4,-0.500824062,-0.146793505,1.101262286,0.183685896
4316,SU,5,9,1997,F,1,0,0.5,1,n,13.88537549,-1.517786561,6.183794466,4.026679842,3,0.379458866,1.483176876,0.371293013,1.551668222
4325,SU,3.1,9.4,1997,F,1,0,0.5,2,n,13.58596838,-1.2243083,6.18083004,3.364624506,3,-0.094648498,1.372984769,0.725542807,1.549547319
4344,SU,0.7,6,1997,M,1,0,0.5,,n,10.25395257,-0.969367589,4.64229249,3.785573123,5,0.206798871,0.146688445,1.033274951,0.448798749
4361,SU,11.3,11.8,1997,M,1,0,0.5,,n,9.902173913,-2.345849802,3.778162055,2.253952569,3,-0.890016675,0.01722181,-0.628240076,-0.169444426
4364,SU,12.5,12,1997,M,1,0,0.5,,n,9.093873518,-1.997035573,3.548418972,2.048418972,2,-1.037202245,-0.280260513,-0.207195708,-0.333814395
4370,SU,2.8,12.9,1997,F,1,0,0.5,0,n,9.770750988,-1.598814229,4.085968379,2.871541502,4,-0.447752342,-0.031146343,0.273486672,0.050775985
4371,SU,3.2,15.7,1997,M,1,0,0.5,,n,7.307312253,-2.20256917,2.552371542,1.821146245,4,-1.199955519,-0.937776454,-0.45528984,-1.046437746
4382,SU,0,17,1997,M,1,0,0.5,,n,5.365612648,-1.011857708,2.17687747,1.079051383,2,-1.731380342,-1.652388636,0.981986261,-1.315085438
4399,SU,20.1,3,1997,M,1,0,0.5,,n,6.327075099,-3.117588933,1.604743083,3.532608696,4,0.0256474,-1.298537413,-1.559785831,-1.724419685
4401,SU,20.6,4.2,1997,F,1,0,0.5,0,n,6.253952569,-2.782608696,1.735671937,3.238142292,2,-0.185224234,-1.325449017,-1.155440107,-1.630746476
4439,SU,15.2,5.7,1997,F,1,0,0.5,0,n,11.69466403,-3.230237154,4.232213439,5.336956522,4,1.317766875,0.676919773,-1.6957605,0.155407191
4440,SU,15.9,3,1997,M,1,0,0.5,,n,9.557312253,-3.421936759,3.067687747,5.322134387,2,1.307152531,-0.109699132,-1.927155988,-0.677754138
4442,SU,11.9,2.9,1997,M,1,0,0.5,,n,10.26284585,-2.43083004,3.916007905,5.397233202,2,1.360931874,0.149961477,-0.730817458,-0.070822444
4452,SU,9.3,3.8,1997,M,1,0,0.5,,n,11.2055336,-1.727272727,4.739130435,5.267786561,4,1.26823327,0.496902964,0.11842784,0.518081575
4476,SU,13,4.5,1997,F,1,0,0.5,0,n,11.59486166,-2.68083004,4.45701581,5.326086957,2,1.309983023,0.640189071,-1.032585801,0.316242322
4477,SU,11.5,8,1997,M,1,0,0.5,,n,12.12944664,-2.0256917,5.05187747,3.352766798,2,-0.103139974,0.836934715,-0.241785755,0.741836824
4541,SU,2.3,9.5,1997,M,1,0,0.5,,n,12.58201581,-1.132411067,5.724802372,5.385375494,5,1.352440399,1.003495722,0.83646951,1.223281767
4581,SU,15.2,15.9,1997,F,1,0,0.5,0,n,4.141304348,-1.119565217,1.510869565,0.962450593,2,-1.814879848,-2.102976165,0.851975393,-1.791581608
